Channel 1,Channel 2,Channel 3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-1,7
0,-1,8
0,-1,10
0,-1,8
0,-1,6
0,-1,6
0,-1,5
0,-1,8
0,-1,11
0,-2,12
0,-1,10
0,-1,9
0,-1,7
0,-1,8
0,-1,8
0,-1,8
0,-2,10
0,-1,8
0,-1,8
0,-1,8
0,-1,7
0,-1,7
0,-1,7
0,-1,6
0,-1,5
0,-1,4
0,0,3
0,0,3
0,0,5
0,0,6
0,-1,10
0,-1,11
0,0,4
0,0,4
0,0,4
0,0,3
0,0,5
0,0,8
0,0,7
0,0,7
0,0,10
0,-1,15
0,-5,44
0,-9,62
0,-12,69
0,-14,66
0,-16,59
0,-17,49
0,-18,46
0,-18,42
0,-19,36
0,-19,36
0,-19,30
0,-19,26
0,-19,24
0,-18,22
0,-18,21
0,-18,19
0,-18,19
0,-18,24
0,-18,24
0,-17,20
0,-17,18
0,-16,15
0,-17,26
0,-18,31
0,-17,22
0,-16,16
0,-16,15
0,-15,15
0,-15,15
0,-15,15
0,-14,14
0,-14,13
0,-13,10
0,-12,8
0,-15,38
0,-14,26
0,-14,18
0,-13,13
0,-12,10
0,-12,11
0,-11,10
0,-10,10
0,-10,10
0,-10,11
0,-9,12
0,-9,13
0,-9,15
0,-9,15
0,-9,16
0,-9,16
0,-9,16
0,-8,14
0,-8,12
0,-8,13
0,-8,15
0,-8,16
0,-7,16
0,-7,17
0,-8,17
0,-8,18
0,-8,18
0,-7,17
0,-7,16
0,-8,18
0,-8,19
0,-8,20
0,-8,17
0,-7,16
0,-7,18
0,-8,19
0,-8,19
0,-7,17
0,-7,16
0,-7,18
0,-7,19
0,-8,19
0,-7,18
0,-7,17
0,-7,19
0,-7,19
0,-8,19
0,-7,18
0,-7,17
0,-7,17
0,-8,22
0,-8,20
0,-8,19
0,-8,18
0,-7,17
0,-7,15
0,-7,17
0,-7,19
0,-7,20
0,-7,19
0,-7,19
0,-7,17
0,-7,17
0,-7,17
0,-7,19
0,-7,18
0,-7,17
0,-7,20
0,-7,21
0,-7,19
0,-7,18
0,-7,18
0,-7,20
0,-7,21
0,-7,17
0,-7,16
0,-7,18
0,-7,18
0,-7,17
0,-6,16
0,-6,16
0,-6,18
0,-6,18
0,-6,17
0,-6,15
0,-6,18
0,-6,17
0,-6,17
0,-6,16
0,-6,18
0,-6,18
0,-6,17
0,-5,17
0,-5,17
0,-5,15
0,-5,18
0,-5,17
0,-5,17
0,-5,17
0,-5,18
0,-5,21
0,-5,19
0,-5,18
0,-5,18
0,-5,17
0,-5,18
0,-5,20
0,-5,18
0,-5,16
0,-5,17
0,-5,16
0,-5,18
0,-5,17
0,-5,18
0,-5,20
0,-5,18
0,-5,17
0,-5,19
0,-5,20
0,-5,20
0,-5,19
0,-5,17
0,-5,17
0,-5,17
0,-5,20
0,-5,16
0,-4,16
0,-5,17
0,-5,18
0,-4,16
0,-4,17
0,-4,17
0,-4,18
0,-4,19
0,-4,19
0,-4,17
0,-4,19
0,-4,19
0,-5,20
0,-4,18
0,-4,17
0,-4,16
0,-4,18
0,-4,19
0,-4,19
0,-4,17
0,-4,18
0,-4,17
0,-4,16
0,-4,17
0,-4,18
0,-4,20
0,-4,18
0,-4,18
0,-4,17
0,-4,19
0,-4,19
0,-4,20
0,-4,20
0,-4,18
0,-4,19
0,-4,19
0,-4,18
0,-4,18
0,-4,18
0,-4,16
0,-4,17
0,-4,18
0,-4,18
0,-3,17
0,-4,19
0,-3,17
0,-3,17
0,-3,17
0,-3,17
0,-3,19
0,-3,18
0,-3,16
0,-3,19
0,-4,20
0,-4,20
0,-4,20
0,-4,18
0,-3,16
0,-3,15
0,-3,16
0,-3,16
0,-3,16
0,-3,19
0,-3,21
0,-3,20
0,-3,19
0,-3,18
0,-3,18
0,-3,18
0,-3,18
0,-3,17
0,-3,17
0,-3,19
0,-3,20
0,-3,18
0,-3,15
0,-3,16
0,-3,17
0,-3,18
0,-3,17
0,-3,18
0,-3,18
0,-3,18
0,-3,18
0,-3,18
0,-2,16
0,-3,19
0,-2,17
0,-2,15
0,-2,16
0,-2,17
0,-2,18
0,-2,18
0,-2,19
0,-2,17
0,-2,15
0,-2,17
0,-2,16
0,-2,17
0,-2,18
0,-2,18
0,-2,21
0,-2,19
0,-2,18
0,-2,18
0,-2,18
0,-3,22
0,-3,20
0,-2,19
0,-2,18
0,-2,17
0,-2,18
0,-2,18
0,-2,18
0,-2,17
0,-2,18
0,-2,15
0,-2,18
0,-2,19
0,-2,18
0,-2,19
0,-2,17
0,-2,18
0,-2,18
0,-2,18
0,-2,19
0,-2,19
0,-2,18
0,-2,17
0,-2,20
0,-2,20
0,-2,19
0,-2,18
0,-2,17
0,-2,17
0,-2,20
0,-2,19
0,-2,18
0,-2,17
0,-2,17
0,-2,17
0,-2,18
0,-2,17
0,-2,17
0,-2,22
0,-2,20
0,-2,18
0,-2,20
0,-2,21
0,-3,21
0,-2,20
0,-2,19
0,-2,17
0,-2,17
0,-2,17
0,-2,18
0,-2,17
0,-2,18
0,-2,18
0,-2,18
0,-2,18
0,-2,17
0,-2,20
0,-2,21
0,-2,18
0,-2,17
0,-2,18
0,-2,17
0,-2,17
0,-2,18
0,-2,19
0,-2,19
0,-2,18
0,-2,17
0,-2,17
0,-2,18
0,-2,20
0,-2,17
0,-1,15
0,-1,16
0,-1,17
0,-1,16
0,-1,18
0,-1,20
0,-1,18
0,-1,19
0,-1,17
0,-1,19
0,-1,20
0,-1,18
0,-2,22
0,-2,20
0,-2,19
0,-2,19
0,-2,18
0,-2,20
0,-2,19
0,-2,18
0,-2,17
0,-2,18
0,-2,21
0,-2,19
0,-2,18
0,-2,18
0,-2,17
0,-1,17
0,-1,18
0,-1,18
0,-1,17
0,-2,19
0,-2,19
0,-1,18
0,-1,18
0,-1,19
0,-1,15
0,7,-54
0,16,-97
0,23,-116
0,33,-146
0,41,-157
0,49,-166
0,52,-130
0,54,-102
0,56,-92
0,57,-73
0,52,-20
0,51,-16
0,50,-14
0,50,-15
0,49,-15
0,48,-16
0,47,-14
0,47,-14
0,46,-13
0,45,-9
0,44,-11
0,43,-13
0,43,-14
0,43,-17
0,42,-13
0,41,-13
0,41,-17
0,41,-19
0,40,-18
0,39,-11
0,39,-14
0,38,-15
0,38,-16
0,38,-19
0,38,-19
0,38,-20
0,37,-17
0,37,-16
0,36,-16
0,36,-15
0,35,-14
0,35,-15
0,34,-13
0,34,-12
0,33,-14
0,33,-14
0,33,-15
0,33,-21
0,34,-25
0,34,-24
0,33,-21
0,33,-17
0,33,-19
0,33,-20
0,32,-18
0,32,-16
0,31,-14
0,30,-11
0,30,-10
0,30,-14
0,30,-15
0,29,-16
0,29,-17
0,29,-17
0,29,-17
0,28,-10
0,27,-12
0,27,-13
0,27,-14
0,27,-17
0,27,-19
0,27,-17
0,26,-17
0,26,-16
0,26,-19
0,26,-15
0,25,-14
0,25,-15
0,25,-15
0,25,-16
0,25,-16
0,25,-19
0,25,-20
0,25,-20
0,25,-18
0,24,-16
0,24,-16
0,24,-18
0,24,-19
0,24,-16
0,23,-15
0,23,-17
0,23,-18
0,23,-18
0,23,-17
0,22,-10
0,22,-11
0,22,-16
0,22,-19
0,22,-17
0,22,-15
0,22,-18
0,22,-18
0,22,-19
0,21,-17
0,21,-16
0,21,-15
0,21,-15
0,20,-15
0,20,-13
0,20,-15
0,20,-15
0,20,-17
0,20,-18
0,20,-18
0,19,-17
0,20,-19
0,18,-9
0,17,-5
0,17,-9
0,17,-12
0,17,-17
0,17,-17
0,17,-17
0,17,-16
0,17,-15
0,17,-17
0,17,-17
0,17,-17
0,17,-18
0,17,-20
0,17,-18
0,17,-18
0,17,-18
0,17,-17
0,17,-18
0,17,-15
0,16,-14
0,16,-13
0,16,-14
0,16,-16
0,16,-19
0,16,-16
0,15,-14
0,15,-15
0,15,-16
0,15,-16
0,15,-19
0,15,-19
0,16,-21
0,15,-18
0,16,-19
0,15,-16
0,15,-15
0,15,-17
0,14,-11
0,14,-12
0,14,-14
0,14,-14
0,14,-16
0,14,-18
0,14,-14
0,13,-14
0,13,-15
0,13,-18
0,13,-17
0,13,-17
0,14,-19
0,14,-20
0,14,-20
0,13,-17
0,13,-17
0,13,-15
0,13,-14
0,13,-17
0,12,-11
0,12,-10
0,12,-12
0,12,-14
0,12,-15
0,12,-15
0,12,-18
0,12,-18
0,12,-18
0,12,-18
0,11,-15
0,11,-16
0,12,-17
0,12,-18
0,11,-16
0,11,-15
0,11,-18
0,11,-16
0,11,-16
0,11,-15
0,11,-16
0,11,-15
0,10,-15
0,10,-14
0,11,-18
0,10,-16
0,10,-10
0,9,-10
0,9,-10
0,9,-12
0,9,-14
0,9,-15
0,9,-16
0,9,-16
0,9,-17
0,9,-16
0,9,-15
0,9,-15
0,9,-14
0,8,-15
0,8,-15
0,8,-9
0,8,-12
0,8,-13
0,8,-15
0,8,-22
0,9,-21
0,9,-20
0,9,-20
0,9,-19
0,9,-19
0,9,-18
0,9,-22
0,10,-22
0,10,-19
0,9,-11
0,8,-11
0,8,-12
0,8,-13
0,8,-13
0,8,-13
0,8,-15
0,8,-16
0,8,-17
0,8,-19
0,8,-19
0,8,-17
0,8,-14
0,7,-12
0,7,-11
0,7,-12
0,7,-14
0,7,-14
0,7,-15
0,7,-16
0,7,-16
0,7,-15
0,7,-16
0,7,-16
0,6,-15
0,6,-14
0,6,-13
0,6,-15
0,6,-16
0,7,-19
0,7,-23
0,7,-21
0,7,-20
0,7,-18
0,7,-19
0,7,-18
0,7,-14
0,7,-12
0,6,-11
0,6,-12
0,6,-15
0,6,-16
0,6,-17
0,6,-17
0,6,-17
0,7,-19
0,7,-18
0,6,-17
0,6,-16
0,6,-15
0,6,-14
0,6,-15
0,6,-15
0,6,-16
0,6,-19
0,7,-22
0,7,-24
0,7,-20
0,7,-16
0,6,-12
0,6,-13
0,6,-12
0,5,-13
0,5,-13
0,5,-14
0,5,-15
0,5,-14
0,5,-14
0,5,-15
0,5,-13
0,4,-13
0,4,-13
0,4,-13
0,4,-14
0,4,-17
0,5,-20
0,5,-19
0,5,-18
0,5,-16
0,5,-15
0,4,-15
0,4,-14
0,4,-15
0,4,-15
0,4,-15
0,4,-15
0,4,-15
0,4,-17
0,4,-17
0,4,-18
0,4,-17
0,4,-16
0,4,-15
0,4,-13
0,4,-12
0,4,-13
0,4,-14
0,4,-17
0,4,-18
0,5,-23
0,5,-21
0,5,-18
0,5,-17
0,5,-16
0,5,-16
0,5,-19
0,5,-20
0,5,-19
0,5,-17
0,5,-15
0,4,-13
0,4,-13
0,4,-14
0,4,-14
0,4,-14
0,4,-15
0,4,-15
0,4,-15
0,4,-16
0,4,-16
0,4,-17
0,4,-16
0,4,-16
0,4,-15
0,3,-15
0,3,-15
0,3,-14
0,3,-14
0,3,-14
0,3,-12
0,3,-13
0,3,-18
0,3,-18
0,3,-19
0,3,-18
0,3,-18
0,3,-16
0,3,-16
0,3,-16
0,3,-16
0,3,-17
0,3,-16
0,3,-15
0,3,-14
0,3,-12
0,2,-11
0,2,-13
0,3,-16
0,3,-18
0,3,-17
0,3,-17
0,3,-16
0,2,-14
0,2,-12
0,1,-7
0,1,-11
0,2,-18
0,2,-17
0,2,-16
0,2,-18
0,2,-17
0,2,-17
0,3,-23
0,4,-26
0,4,-22
0,4,-19
0,4,-17
0,4,-17
0,3,-16
0,3,-16
0,3,-16
0,3,-16
0,3,-15
0,3,-14
0,3,-14
0,3,-13
0,2,-12
0,2,-12
0,2,-13
0,2,-15
0,2,-18
0,3,-20
0,3,-19
0,3,-18
0,3,-17
0,2,-15
0,2,-15
0,2,-16
0,2,-16
0,2,-16
0,2,-16
0,3,-17
0,2,-16
0,2,-16
0,2,-15
0,2,-15
0,2,-13
0,2,-12
0,1,-11
0,1,-12
0,1,-15
0,2,-17
0,2,-16
0,2,-16
0,2,-17
0,1,-11
0,1,-10
0,1,-14
0,1,-17
0,1,-18
0,2,-18
0,2,-18
0,2,-17
0,2,-16
0,2,-16
0,2,-20
0,2,-20
0,2,-18
0,2,-17
0,2,-16
0,2,-16
0,2,-17
0,2,-18
0,3,-20
0,3,-18
0,2,-16
0,2,-14
0,2,-14
0,2,-13
0,2,-14
0,2,-13
0,1,-12
0,1,-14
0,1,-15
0,1,-17
0,1,-16
0,2,-17
0,2,-17
0,2,-18
0,2,-17
0,1,-11
0,0,-8
0,1,-13
0,1,-16
0,1,-18
0,1,-17
0,2,-19
0,1,-16
0,1,-15
0,1,-15
0,1,-17
0,2,-20
0,2,-18
0,2,-18
0,2,-18
0,2,-19
0,2,-19
0,2,-17
0,3,-26
0,10,-81
0,13,-83
0,20,-114
0,26,-131
0,31,-136
0,36,-136
0,40,-131
0,44,-129
0,47,-121
0,49,-111
0,50,-94
0,50,-80
0,49,-66
0,47,-49
0,45,-38
0,44,-35
0,43,-32
0,41,-33
0,40,-30
0,39,-29
0,38,-32
0,36,-28
0,36,-32
0,35,-33
0,31,-5
0,18,84
0,7,125
0,-3,143
0,-13,153
0,-21,152
0,-27,140
0,-31,117
0,-36,109
0,-39,91
0,-40,71
0,-42,59
0,-42,48
0,-42,33
0,-44,42
0,-45,43
0,-45,34
0,-45,25
0,-44,23
0,-46,34
0,-47,42
0,-46,28
0,-49,51
0,-53,72
0,-64,144
0,-73,180
0,-81,185
0,-87,186
0,-92,174
0,-98,178
0,-104,178
0,-106,153
0,-109,152
0,-112,148
0,-114,141
0,-116,133
0,-117,123
0,-117,115
0,-117,107
0,-117,96
0,-115,85
0,-114,74
0,-112,69
0,-111,75
0,-109,60
0,-106,50
0,-105,57
0,-102,50
0,-100,45
0,-98,52
0,-97,51
0,-94,45
0,-93,48
0,-90,38
0,-87,37
0,-85,35
0,-83,37
0,-80,31
0,-79,38
0,-77,32
0,-74,28
0,-74,47
0,-72,37
0,-70,35
0,-69,39
0,-68,41
0,-66,34
0,-64,33
0,-64,41
0,-62,35
0,-60,33
0,-59,35
0,-58,40
0,-57,38
0,-59,60
0,-60,69
0,-58,49
0,-56,36
0,-55,42
0,-54,37
0,-53,36
0,-51,31
0,-49,27
0,-51,54
0,-49,40
0,-48,31
0,-47,32
0,-45,29
0,-44,27
0,-43,29
0,-42,31
0,-41,30
0,-40,31
0,-39,32
0,-38,31
0,-38,32
0,-37,33
0,-36,32
0,-36,34
0,-36,39
0,-36,41
0,-35,39
0,-35,38
0,-34,36
0,-34,36
0,-33,37
0,-33,38
0,-33,39
0,-33,39
0,-32,37
0,-32,36
0,-31,36
0,-31,37
0,-31,39
0,-31,42
0,-31,42
0,-31,41
0,-30,39
0,-30,38
0,-29,38
0,-29,38
0,-29,38
0,-29,39
0,-29,41
0,-29,40
0,-28,40
0,-28,40
0,-28,39
0,-28,40
0,-28,40
0,-27,40
0,-27,42
0,-27,42
0,-27,41
0,-27,39
0,-27,38
0,-26,38
0,-26,41
0,-26,42
0,-26,41
0,-26,41
0,-26,39
0,-25,37
0,-25,36
0,-24,37
0,-25,42
0,-25,44
0,-25,42
0,-25,41
0,-24,39
0,-24,37
0,-24,38
0,-23,39
0,-23,40
0,-23,41
0,-23,40
0,-23,39
0,-23,39
0,-23,40
0,-22,40
0,-22,40
0,-22,39
0,-22,40
0,-22,40
0,-22,40
0,-22,40
0,-21,38
0,-21,38
0,-21,38
0,-21,39
0,-21,40
0,-21,42
0,-21,43
0,-21,41
0,-20,39
0,-20,38
0,-20,39
0,-20,40
0,-20,41
0,-20,42
0,-20,41
0,-20,41
0,-19,39
0,-19,38
0,-19,38
0,-19,39
0,-18,39
0,-18,39
0,-18,38
0,-18,40
0,-18,41
0,-18,39
0,-18,39
0,-18,40
0,-17,40
0,-17,40
0,-17,40
0,-17,41
0,-17,40
0,-17,38
0,-16,36
0,-16,38
0,-16,39
0,-16,41
0,-16,41
0,-16,41
0,-16,39
0,-15,34
0,-15,36
0,-15,38
0,-15,40
0,-15,41
0,-15,41
0,-15,38
0,-15,38
0,-14,38
0,-14,38
0,-14,40
0,-14,41
0,-14,41
0,-14,40
0,-14,39
0,-14,37
0,-13,36
0,-14,41
0,-14,43
0,-14,41
0,-14,41
0,-14,40
0,-13,39
0,-13,39
0,-13,39
0,-13,39
0,-13,38
0,-13,41
0,-13,44
0,-13,42
0,-13,40
0,-13,39
0,-13,38
0,-13,38
0,-12,38
0,-12,39
0,-12,39
0,-12,41
0,-12,41
0,-12,36
0,-11,35
0,-11,37
0,-11,39
0,-11,40
0,-11,40
0,-11,40
0,-11,37
0,-11,37
0,-11,38
0,-11,39
0,-11,39
0,-11,38
0,-10,38
0,-10,37
0,-10,39
0,-10,38
0,-10,38
0,-10,39
0,-10,40
0,-10,40
0,-10,40
0,-10,40
0,-10,39
0,-10,39
0,-9,37
0,-9,36
0,-9,38
0,-9,39
0,-9,40
0,-10,44
0,-9,41
0,-9,39
0,-9,38
0,-9,38
0,-9,38
0,-9,40
0,-9,42
0,-9,41
0,-9,39
0,-9,37
0,-8,37
0,-8,38
0,-9,40
0,-9,41
0,-9,41
0,-9,39
0,-8,36
0,-8,36
0,-8,38
0,-8,39
0,-8,40
0,-8,39
0,-8,40
0,-8,39
0,-8,39
0,-8,37
0,-7,38
0,-8,40
0,-8,40
0,-8,40
0,-8,40
0,-8,40
0,-7,39
0,-7,38
0,-7,35
0,-7,37
0,-7,39
0,-7,39
0,-7,40
0,-7,40
0,-7,40
0,-7,37
0,-6,36
0,-6,38
0,-7,39
0,-7,40
0,-7,42
0,-7,41
0,-7,38
0,-6,36
0,-6,37
0,-6,38
0,-6,39
0,-6,38
0,-6,38
0,-6,38
0,-6,38
0,-6,39
0,-6,40
0,-6,41
0,-6,40
0,-6,38
0,-6,39
0,-6,38
0,-6,38
0,-5,36
0,-5,38
0,-5,38
0,-5,40
0,-6,41
0,-6,41
0,-6,42
0,-6,40
0,-6,39
0,-5,38
0,-5,38
0,-5,38
0,-5,39
0,-5,36
0,-5,35
0,-5,37
0,-5,37
0,-5,40
0,-5,41
0,-5,41
0,-5,42
0,-5,40
0,-5,39
0,-5,38
0,-5,37
0,-5,37
0,-5,39
0,-5,39
0,-5,41
0,-5,42
0,-5,39
0,-5,40
0,-5,39
0,-5,38
0,-4,37
0,-4,38
0,-4,38
0,-4,38
0,-4,36
0,-4,36
0,-4,37
0,-4,38
0,-4,40
0,-4,41
0,-4,41
0,-4,41
0,-4,40
0,-4,38
0,-4,38
0,-4,37
0,-4,38
0,-4,38
0,-4,38
0,-4,39
0,-4,39
0,-3,34
0,-3,36
0,-3,36
0,-3,39
0,-3,41
0,-4,41
0,-4,42
0,-4,40
0,-4,40
0,-4,40
0,-4,39
0,-4,38
0,-3,38
0,-3,38
0,-3,39
0,-3,38
0,-3,37
0,-3,38
0,-3,38
0,-3,38
0,-3,39
0,-3,37
0,-3,38
0,-3,38
0,-3,37
0,-3,39
0,-3,39
0,-3,40
0,-3,40
0,-3,40
0,-3,41
0,-3,40
0,-3,37
0,-3,37
0,-3,36
0,-3,37
0,-3,38
0,-3,39
0,-3,39
0,-3,38
0,-3,38
0,-2,38
0,-2,38
0,-2,38
0,-3,39
0,-3,39
0,-3,39
0,-2,36
0,-2,34
0,-2,35
