Channel 1,Channel 2,Channel 3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-1,-8
0,-1,-8
0,-1,-8
0,-3,-8
0,-4,-8
0,-2,-8
0,0,-8
0,-2,-8
0,-2,-8
0,-1,-8
0,0,-8
0,2,-8
0,3,-8
0,0,-8
0,-1,-8
0,-2,-8
0,0,-8
0,-1,-8
0,1,-8
0,-1,-8
0,-4,-8
0,-3,-8
0,-1,-8
0,0,-8
0,0,-8
0,-3,-8
0,-2,-8
0,0,-8
0,2,-8
0,1,-8
0,-1,-8
0,-4,-8
0,-1,-8
0,0,-8
0,0,-8
0,0,-8
0,0,-8
0,0,-8
0,-1,-8
0,2,-8
0,1,-8
0,-2,-8
0,-2,-8
0,1,-8
0,1,-8
0,1,-8
0,0,-8
0,-2,-8
0,-2,-8
0,0,-8
0,1,-8
0,-1,-8
0,-1,-8
0,-4,-8
0,-1,-8
0,-1,-8
0,-1,-8
0,-1,-8
0,-2,-8
0,1,-8
0,1,-8
0,1,-8
0,0,-8
0,-2,-8
0,-3,-8
0,-2,-8
0,0,-8
0,-1,-8
0,1,-8
0,-3,-8
0,-1,-8
0,0,-8
0,0,-8
0,0,-8
0,-1,-8
0,2,-8
0,2,-8
0,3,-8
0,1,-8
0,-1,-8
0,-3,-8
0,-1,-8
0,1,-8
0,-1,-8
0,-1,-8
0,-2,-8
0,-1,-8
0,1,-8
0,1,-8
0,-1,-8
0,-3,-8
0,-1,-8
0,11,-8
0,472,-28
0,920,-48
0,946,-51
0,890,-50
0,836,-49
0,784,-48
0,737,-47
0,695,-46
0,654,-46
0,617,-45
0,582,-44
0,548,-44
0,513,-43
0,478,-42
0,445,-42
0,414,-41
0,385,-40
0,360,-40
0,337,-39
0,318,-39
0,300,-39
0,283,-38
0,266,-38
0,246,-38
0,227,-37
0,208,-37
0,190,-36
0,175,-36
0,163,-35
0,151,-35
0,142,-35
0,134,-35
0,127,-35
0,117,-35
0,109,-34
0,97,-34
0,87,-34
0,78,-33
0,72,-33
0,66,-33
0,62,-33
0,56,-33
0,55,-33
0,51,-33
0,47,-33
0,41,-33
0,37,-32
0,30,-32
0,26,-32
0,23,-32
0,20,-32
0,17,-32
0,16,-32
0,14,-32
0,12,-32
0,8,-32
0,8,-32
0,3,-31
0,2,-31
0,0,-31
0,-1,-31
0,-3,-31
0,-4,-31
0,-8,-31
0,-10,-31
0,-11,-31
0,-13,-31
0,-12,-31
0,-12,-31
0,-12,-31
0,-10,-31
0,-10,-31
0,-10,-31
0,-12,-31
0,-15,-30
0,-17,-30
0,-21,-30
0,-22,-30
0,-20,-30
0,-20,-30
0,-16,-30
0,-13,-30
0,-12,-30
0,-13,-30
0,-15,-30
0,-19,-30
0,-22,-30
0,-24,-30
0,-23,-30
0,-22,-30
0,-18,-30
0,-15,-30
0,-10,-30
0,-10,-30
0,-11,-30
0,-15,-30
0,-17,-30
0,-20,-30
0,-23,-29
0,-22,-29
0,-19,-30
0,-17,-30
0,-14,-30
0,-11,-30
0,-10,-30
0,-9,-30
0,-11,-30
0,-14,-30
0,-17,-29
0,-18,-29
0,-19,-29
0,-16,-29
0,-14,-29
0,-12,-30
0,-9,-30
0,-8,-30
0,-8,-30
0,-10,-30
0,-9,-30
0,-12,-29
0,-12,-29
0,-12,-29
0,-10,-29
0,-10,-29
0,-8,-30
0,-7,-30
0,-7,-30
0,-8,-29
0,-8,-30
0,-8,-29
0,-9,-29
0,-8,-29
0,-8,-29
0,-6,-30
0,-7,-29
0,-7,-29
0,-8,-29
0,-7,-29
0,-8,-29
0,-8,-29
0,-7,-29
0,-6,-29
0,-4,-30
0,-7,-29
0,-10,-29
0,-11,-29
0,6,-30
0,20,-30
0,31,-31
0,25,-31
0,21,-31
0,18,-31
0,17,-31
0,15,-31
0,15,-31
0,16,-31
0,16,-31
0,16,-31
0,15,-31
0,22,-31
0,24,-31
0,23,-31
0,19,-31
0,18,-31
0,18,-31
0,15,-31
0,18,-31
0,16,-31
0,17,-31
0,15,-31
0,13,-31
0,12,-31
0,10,-31
0,8,-31
0,6,-31
0,7,-31
0,7,-31
0,5,-31
0,6,-31
0,6,-31
0,4,-31
0,2,-31
0,2,-30
0,1,-30
0,-1,-30
0,0,-30
0,-1,-30
0,-1,-30
0,-2,-30
0,-2,-30
0,-4,-30
0,-5,-30
0,-7,-30
0,-7,-30
0,-7,-30
0,-7,-30
0,-7,-30
0,-8,-30
0,-8,-30
0,-8,-30
0,-8,-30
0,-8,-30
0,-9,-30
0,-7,-30
0,-8,-30
0,-6,-30
0,-5,-30
0,-6,-30
0,-5,-30
0,-5,-30
0,-5,-30
0,-7,-30
0,-7,-30
0,-7,-30
0,-7,-30
0,-5,-30
0,-4,-30
0,-1,-30
0,-2,-30
0,-2,-30
0,-2,-30
0,-4,-30
0,-4,-30
0,-4,-30
0,-4,-30
0,-4,-30
0,-2,-30
0,-25,-29
0,-630,-3
0,-883,9
0,-853,9
0,-823,9
0,-795,9
0,-764,9
0,-735,9
0,-703,8
0,-671,8
0,-640,8
0,-612,8
0,-588,7
0,-564,7
0,-542,7
0,-521,7
0,-503,7
0,-481,7
0,-459,7
0,-439,6
0,-417,6
0,-396,6
0,-379,6
0,-362,5
0,-347,5
0,-331,5
0,-315,5
0,-301,5
0,-287,5
0,-271,4
0,-257,4
0,-242,4
0,-232,4
0,-220,4
0,-209,3
0,-198,3
0,-188,3
0,-176,3
0,-163,3
0,-152,2
0,-141,2
0,-131,2
0,-123,2
0,-115,2
0,-110,2
0,-103,1
0,-94,1
0,-85,1
0,-74,1
0,-64,0
0,-55,0
0,-46,0
0,-38,-1
0,-31,-1
0,-26,-1
0,-20,-1
0,-14,-1
0,-7,-2
0,1,-2
0,9,-2
0,21,-3
0,29,-3
0,35,-4
0,41,-4
0,45,-4
0,48,-4
0,52,-5
0,54,-5
0,58,-5
0,64,-5
0,70,-6
0,76,-6
0,84,-7
0,86,-7
0,89,-7
0,89,-7
0,90,-7
0,89,-7
0,89,-8
0,91,-8
0,93,-8
0,95,-8
0,99,-9
0,102,-9
0,106,-9
0,104,-9
0,104,-9
0,99,-9
0,97,-9
0,95,-9
0,96,-10
0,96,-10
0,98,-10
0,100,-10
0,100,-10
0,101,-11
0,99,-11
0,97,-11
0,94,-11
0,91,-11
0,89,-11
0,87,-11
0,86,-11
0,88,-11
0,88,-11
0,87,-11
0,87,-11
0,84,-11
0,82,-11
0,78,-11
0,74,-11
0,70,-11
0,68,-11
0,68,-11
0,67,-11
0,67,-12
0,68,-12
0,69,-12
0,66,-12
0,64,-12
0,59,-12
0,56,-12
0,54,-12
0,52,-12
0,51,-12
0,52,-12
0,53,-12
0,54,-12
0,52,-12
0,50,-12
0,48,-12
0,44,-12
0,39,-12
0,36,-12
0,35,-12
0,36,-12
0,34,-12
0,38,-12
0,37,-12
0,37,-12
0,35,-12
0,32,-12
0,29,-12
0,26,-12
0,23,-12
0,20,-12
0,22,-12
0,22,-12
0,25,-12
0,26,-12
0,27,-12
0,25,-12
0,22,-12
0,18,-12
0,16,-12
0,13,-12
0,12,-12
0,12,-12
0,14,-12
0,17,-12
0,18,-12
0,20,-12
0,19,-12
0,16,-12
0,13,-12
0,10,-12
0,6,-12
0,6,-12
0,7,-12
0,8,-12
0,12,-12
0,14,-12
0,15,-12
0,14,-12
0,11,-12
0,6,-12
0,4,-12
0,2,-12
0,0,-11
0,2,-12
0,4,-12
0,7,-12
0,10,-12
0,12,-12
0,9,-12
0,9,-12
0,5,-12
0,1,-12
0,-1,-12
0,-2,-11
0,-2,-11
0,3,-12
0,4,-12
0,6,-12
0,9,-12
0,8,-12
0,6,-12
0,3,-12
0,-1,-12
0,-3,-11
0,-3,-11
0,-2,-12
0,1,-12
0,5,-12
0,7,-12
0,7,-12
0,7,-12
0,6,-12
0,1,-12
0,-2,-12
0,-5,-11
0,-5,-11
0,-2,-12
0,1,-12
0,3,-12
0,5,-12
0,8,-12
0,5,-12
0,4,-12
0,0,-12
0,-4,-12
0,-5,-11
0,-5,-11
0,-4,-11
0,1,-12
0,3,-12
0,6,-12
0,8,-12
0,6,-12
0,2,-12
0,-1,-12
0,-5,-11
0,-6,-11
0,-6,-11
0,-4,-11
0,-2,-12
0,3,-12
0,5,-12
0,6,-12
0,5,-12
0,2,-12
0,-2,-12
0,-5,-11
0,-7,-11
0,-7,-11
0,-5,-11
0,-1,-12
0,3,-12
0,5,-12
0,7,-12
0,5,-12
0,2,-12
0,-2,-12
0,-5,-11
0,-7,-11
0,-7,-11
0,-5,-11
0,-1,-12
0,2,-12
0,5,-12
0,6,-12
0,4,-12
0,3,-12
0,-2,-12
0,-6,-11
0,-8,-11
0,-7,-11
0,-6,-11
0,0,-12
0,3,-12
0,5,-12
0,6,-12
0,5,-12
0,1,-12
0,1,-12
0,732,-43
0,789,-47
0,742,-46
0,697,-45
0,656,-44
0,619,-44
0,586,-43
0,553,-43
0,522,-42
0,490,-42
0,459,-41
0,428,-40
0,396,-40
0,366,-39
0,341,-38
0,319,-38
0,299,-37
0,283,-37
0,267,-37
0,250,-37
0,235,-36
0,217,-36
0,198,-35
0,180,-35
0,164,-34
0,151,-34
0,139,-34
0,131,-34
0,125,-34
0,118,-34
0,111,-33
0,100,-33
0,90,-33
0,79,-32
0,69,-32
0,59,-32
0,54,-32
0,51,-32
0,50,-32
0,47,-32
0,43,-32
0,38,-31
0,31,-31
0,24,-31
0,17,-31
0,12,-30
0,10,-30
0,10,-30
0,9,-30
0,9,-30
0,8,-30
0,4,-30
0,-1,-30
0,-7,-30
0,-12,-29
0,-15,-29
0,-15,-29
0,-14,-29
0,-12,-29
0,-9,-29
0,-8,-30
0,-10,-29
0,-14,-29
0,-20,-29
0,-25,-29
0,-27,-29
0,-28,-28
0,-25,-29
0,-22,-29
0,-17,-29
0,-14,-29
0,-12,-29
0,-15,-29
0,-20,-29
0,-26,-28
0,-29,-28
0,-33,-28
0,-31,-28
0,-26,-28
0,-21,-28
0,-19,-28
0,-14,-29
0,-15,-29
0,-18,-28
0,-24,-28
0,-28,-28
0,-32,-28
0,-30,-28
0,-29,-28
0,-22,-28
0,-16,-28
0,-13,-28
0,-12,-28
0,-14,-28
0,-18,-28
0,-22,-28
0,-26,-28
0,-26,-28
0,-24,-28
0,-21,-28
0,-16,-28
0,-12,-28
0,-9,-28
0,-10,-28
0,-13,-28
0,-15,-28
0,-19,-28
0,-20,-28
0,-18,-28
0,-15,-28
0,-12,-28
0,-8,-28
0,-6,-28
0,-8,-28
0,-9,-28
0,-12,-28
0,-14,-28
0,-14,-28
0,-13,-28
0,-11,-28
0,-8,-28
0,-4,-28
0,-2,-28
0,-3,-28
0,-6,-28
0,-9,-28
0,-10,-28
0,-10,-28
0,-9,-28
0,-5,-28
0,-2,-28
0,1,-28
0,2,-28
0,1,-28
0,-3,-28
0,-5,-28
0,-10,-28
0,-10,-28
0,-8,-28
0,-5,-28
0,-1,-28
0,4,-28
0,5,-28
0,5,-28
0,2,-28
0,-4,-28
0,-8,-28
0,-10,-28
0,-10,-28
0,-8,-28
0,-1,-28
0,4,-28
0,7,-28
0,8,-28
0,5,-28
0,1,-28
0,-5,-28
0,-9,-28
0,-9,-28
0,-7,-28
0,-4,-28
0,0,-28
0,6,-28
0,9,-28
0,8,-28
0,4,-28
0,-2,-28
0,-6,-28
0,-8,-28
0,-9,-28
0,-6,-28
0,-2,-28
0,3,-28
0,6,-28
0,7,-28
0,6,-28
0,2,-28
0,-4,-28
0,-7,-28
0,-8,-28
0,-6,-28
0,-4,-28
0,0,-28
0,3,-28
0,6,-28
0,5,-28
0,2,-28
0,-3,-28
0,-60,-25
0,-594,-2
0,-1085,20
0,-1050,20
0,-1006,20
0,-966,19
0,-926,19
0,-887,19
0,-847,18
0,-804,18
0,-764,17
0,-722,16
0,-683,16
0,-646,15
0,-616,15
0,-587,15
0,-562,14
0,-539,14
0,-517,14
0,-494,14
0,-468,13
0,-443,13
0,-415,13
0,-388,12
0,-364,12
0,-341,11
0,-323,11
0,-306,11
0,-292,10
0,-279,10
0,-265,10
0,-250,10
0,-235,10
0,-216,9
0,-198,9
0,-179,8
0,-162,8
0,-149,7
0,-136,7
0,-128,7
0,-120,7
0,-110,6
0,-102,6
0,-98,6
0,-94,6
0,-90,6
0,-85,6
0,-83,6
0,-84,6
0,-86,6
0,-89,7
0,-92,7
0,-96,7
0,-97,7
0,-97,8
0,-95,8
0,-91,8
0,-86,7
0,-79,7
0,-77,7
0,-80,8
0,-83,8
0,-87,8
0,-91,8
0,-92,9
0,-92,9
0,-92,9
0,-90,9
0,-84,9
0,-76,9
0,-70,8
0,-68,8
0,-65,8
0,-70,9
0,-75,9
0,-76,9
0,-77,9
0,-71,9
0,-64,9
0,-59,9
0,-53,9
0,-52,9
0,-51,9
0,-51,9
0,-54,9
0,-58,9
0,-59,9
0,-56,9
0,-53,9
0,-50,9
0,-47,9
0,-41,9
0,-36,9
0,-35,9
0,-36,9
0,-37,9
0,-41,9
0,-44,10
0,-39,9
0,-40,10
0,-35,9
0,-30,9
0,-25,9
0,-22,9
0,-22,9
0,-26,9
0,-26,9
0,-28,9
0,-31,10
0,-29,9
0,-27,9
0,-24,9
0,-20,9
0,-17,9
0,-12,9
0,-13,9
0,-15,9
0,-17,9
0,-18,9
0,-19,9
0,-21,9
0,-17,9
0,-16,9
0,-10,9
0,-6,9
0,-5,9
0,-6,9
0,-8,9
0,-8,9
0,-16,9
0,-15,9
0,-15,9
0,-12,9
0,-9,9
0,-5,9
0,-3,9
0,-3,9
0,-2,9
0,-5,9
0,-8,9
0,-11,9
0,-11,9
0,-11,9
0,-8,9
0,-3,9
0,-1,9
0,1,9
0,1,9
0,1,9
0,-3,9
0,-4,9
0,-7,9
0,-10,9
0,-10,9
0,-5,9
0,-3,9
0,2,9
0,4,9
0,6,9
0,2,9
0,2,9
0,-4,9
0,-5,9
0,-6,9
0,-5,9
0,-4,9
0,1,9
0,3,9
0,5,9
0,6,9
0,4,9
0,1,9
0,-3,9
0,-4,9
0,-6,9
0,-3,9
0,-1,9
0,2,9
0,4,9
0,7,9
0,4,9
0,4,9
0,2,9
0,-2,9
0,-5,9
0,-5,9
0,-5,9
0,-1,9
0,2,9
0,4,9
0,6,9
0,5,9
0,4,9
0,0,9
0,-1,9
